"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","2005-09-15","6.71","0.98","0.0",,"75","67"
"USW00014739","BOSTON, MA US","2005-09-16","9.84","0.12","0.0",,"70","64"
"USW00014739","BOSTON, MA US","2005-09-17","7.16","0.01","0.0",,"68","62"
"USW00014739","BOSTON, MA US","2005-09-18","5.14","0.00","0.0",,"72","62"
"USW00014739","BOSTON, MA US","2005-09-19","7.38","0.00","0.0",,"82","58"
"USW00014739","BOSTON, MA US","2005-09-20","12.30","0.01","0.0",,"76","62"
"USW00014739","BOSTON, MA US","2005-09-21","12.30","0.00","0.0",,"79","64"
"USW00014739","BOSTON, MA US","2005-09-22","11.41","0.00","0.0",,"85","60"
"USW00014739","BOSTON, MA US","2005-09-23","12.53","0.00","0.0",,"80","60"
"USW00014739","BOSTON, MA US","2005-09-24","8.72","0.00","0.0",,"62","51"
"USW00014739","BOSTON, MA US","2005-09-25","9.17","0.00","0.0",,"67","48"
"USW00014739","BOSTON, MA US","2005-09-26","16.11","0.22","0.0",,"75","64"
"USW00014739","BOSTON, MA US","2005-09-27","12.97","0.01","0.0",,"72","58"
"USW00014739","BOSTON, MA US","2005-09-28","7.83","0.00","0.0",,"67","51"
"USW00014739","BOSTON, MA US","2005-09-29","15.66","0.24","0.0",,"77","52"
"USW00014739","BOSTON, MA US","2005-09-30","8.50","0.00","0.0",,"60","49"
"USW00014739","BOSTON, MA US","2005-10-01","8.28","0.00","0.0",,"71","48"
"USW00014739","BOSTON, MA US","2005-10-02","5.82","0.00","0.0",,"69","53"
"USW00014739","BOSTON, MA US","2005-10-03","4.92","0.00","0.0",,"70","50"
"USW00014739","BOSTON, MA US","2005-10-04","7.16","0.00","0.0",,"70","56"
"USW00014739","BOSTON, MA US","2005-10-05","6.04","0.00","0.0",,"73","57"
"USW00014739","BOSTON, MA US","2005-10-06","9.40","0.00","0.0",,"79","61"
"USW00014739","BOSTON, MA US","2005-10-07","9.40","0.03","0.0",,"81","64"
"USW00014739","BOSTON, MA US","2005-10-08","15.43","1.02","0.0",,"74","52"
"USW00014739","BOSTON, MA US","2005-10-09","12.97","0.92","0.0",,"56","51"
"USW00014739","BOSTON, MA US","2005-10-10","9.62","0.09","0.0",,"56","53"
"USW00014739","BOSTON, MA US","2005-10-11","12.53","0.22","0.0",,"58","52"
"USW00014739","BOSTON, MA US","2005-10-12","21.47","0.02","0.0",,"56","51"
"USW00014739","BOSTON, MA US","2005-10-13","17.45","0.06","0.0",,"59","55"
"USW00014739","BOSTON, MA US","2005-10-14","15.66","1.22","0.0",,"59","56"
"USW00014739","BOSTON, MA US","2005-10-15","16.78","2.89","0.0",,"61","53"
"USW00014739","BOSTON, MA US","2005-10-16","21.92","0.00","0.0",,"60","52"
"USW00014739","BOSTON, MA US","2005-10-17","16.55","0.00","0.0",,"63","50"
"USW00014739","BOSTON, MA US","2005-10-18","12.97","0.02","0.0",,"65","46"
"USW00014739","BOSTON, MA US","2005-10-19","13.20","0.00","0.0",,"67","52"
"USW00014739","BOSTON, MA US","2005-10-20","12.97","0.00","0.0",,"58","47"
"USW00014739","BOSTON, MA US","2005-10-21","7.16","0.00","0.0",,"58","44"
"USW00014739","BOSTON, MA US","2005-10-22","14.99","0.64","0.0",,"50","40"
"USW00014739","BOSTON, MA US","2005-10-23","14.32","0.46","0.0",,"49","45"
"USW00014739","BOSTON, MA US","2005-10-24","11.63","0.11","0.0",,"50","41"
"USW00014739","BOSTON, MA US","2005-10-25","25.72","1.26","0.0",,"51","40"
"USW00014739","BOSTON, MA US","2005-10-26","15.88","0.00","0.0",,"49","39"
"USW00014739","BOSTON, MA US","2005-10-27","10.96","0.00","0.0",,"51","39"
"USW00014739","BOSTON, MA US","2005-10-28","7.38","0.00","0.0",,"46","40"
"USW00014739","BOSTON, MA US","2005-10-29","10.51","0.45","1.1",,"41","33"
"USW00014739","BOSTON, MA US","2005-10-30","14.76","0.00","0.0",,"67","40"
"USW00014739","BOSTON, MA US","2005-10-31","9.62","0.00","0.0",,"70","45"
"USW00014739","BOSTON, MA US","2005-11-01","11.18","0.00","0.0",,"70","45"
"USW00014739","BOSTON, MA US","2005-11-02","12.97","0.00","0.0",,"58","45"
"USW00014739","BOSTON, MA US","2005-11-03","17.00","0.00","0.0",,"64","40"
"USW00014739","BOSTON, MA US","2005-11-04","6.71","0.00","0.0",,"60","48"
"USW00014739","BOSTON, MA US","2005-11-05","3.58","0.00","0.0",,"60","49"
"USW00014739","BOSTON, MA US","2005-11-06","6.71","0.22","0.0",,"59","47"
"USW00014739","BOSTON, MA US","2005-11-07","16.11","0.01","0.0",,"59","48"
"USW00014739","BOSTON, MA US","2005-11-08","12.30","0.00","0.0",,"60","45"
"USW00014739","BOSTON, MA US","2005-11-09","12.30","0.22","0.0",,"59","36"
"USW00014739","BOSTON, MA US","2005-11-10","16.11","0.36","0.0",,"60","37"
"USW00014739","BOSTON, MA US","2005-11-11","11.41","0.00","0.0",,"43","34"
"USW00014739","BOSTON, MA US","2005-11-12","7.16","0.00","0.0",,"51","31"
"USW00014739","BOSTON, MA US","2005-11-13","12.75","0.00","0.0",,"63","40"
"USW00014739","BOSTON, MA US","2005-11-14","12.30","0.00","0.0",,"65","43"
"USW00014739","BOSTON, MA US","2005-11-15","9.84","0.10","0.0",,"50","40"
"USW00014739","BOSTON, MA US","2005-11-16","13.20","0.21","0.0",,"66","45"
"USW00014739","BOSTON, MA US","2005-11-17","13.87","0.15","0.0",,"50","35"
"USW00014739","BOSTON, MA US","2005-11-18","10.29","0.00","0.0",,"40","32"
"USW00014739","BOSTON, MA US","2005-11-19","6.93","0.00","0.0",,"43","28"
"USW00014739","BOSTON, MA US","2005-11-20","10.96","0.00","0.0",,"56","35"
"USW00014739","BOSTON, MA US","2005-11-21","9.40","0.16","0.0",,"58","41"
"USW00014739","BOSTON, MA US","2005-11-22","16.78","1.61","0.0",,"49","37"
"USW00014739","BOSTON, MA US","2005-11-23","13.65","0.00","0.0",,"37","26"
"USW00014739","BOSTON, MA US","2005-11-24","15.21","0.03","0.0",,"43","26"
"USW00014739","BOSTON, MA US","2005-11-25","14.54","0.00","0.0",,"33","21"
"USW00014739","BOSTON, MA US","2005-11-26","4.70","0.00","0.0",,"38","24"
"USW00014739","BOSTON, MA US","2005-11-27","5.59","0.00","0.0",,"44","31"
"USW00014739","BOSTON, MA US","2005-11-28","4.03","0.00","0.0",,"53","39"
"USW00014739","BOSTON, MA US","2005-11-29","9.62","0.00","0.0",,"61","45"
"USW00014739","BOSTON, MA US","2005-11-30","13.20","0.64","0.0",,"60","47"
"USW00014739","BOSTON, MA US","2005-12-01","9.84","0.00","0.0",,"47","39"
"USW00014739","BOSTON, MA US","2005-12-02","17.22","0.00","0.0",,"43","34"
"USW00014739","BOSTON, MA US","2005-12-03","19.69","0.00","0.0",,"37","30"
"USW00014739","BOSTON, MA US","2005-12-04","8.72","0.12","1.9",,"31","26"
"USW00014739","BOSTON, MA US","2005-12-05","10.29","0.00","0.0",,"34","25"
"USW00014739","BOSTON, MA US","2005-12-06","12.30","0.00","0.0",,"36","29"
"USW00014739","BOSTON, MA US","2005-12-07","18.12","0.00","0.0",,"31","20"
"USW00014739","BOSTON, MA US","2005-12-08","10.51","0.00","0.0",,"33","19"
"USW00014739","BOSTON, MA US","2005-12-09","13.65","0.63","8.6",,"37","26"
"USW00014739","BOSTON, MA US","2005-12-10","12.30","0.00","0.0",,"36","28"
"USW00014739","BOSTON, MA US","2005-12-11","8.05","0.00","0.0",,"41","27"
"USW00014739","BOSTON, MA US","2005-12-12","11.63","0.00","0.0",,"40","26"
"USW00014739","BOSTON, MA US","2005-12-13","14.09","0.00","0.0",,"26","13"
"USW00014739","BOSTON, MA US","2005-12-14","11.41","0.00","0.0",,"25","10"
"USW00014739","BOSTON, MA US","2005-12-15","7.16","0.00","0.0",,"31","13"
"USW00014739","BOSTON, MA US","2005-12-16","18.79","0.84","0.0",,"48","30"
"USW00014739","BOSTON, MA US","2005-12-17","13.20","0.00","0.0",,"39","32"
"USW00014739","BOSTON, MA US","2005-12-18","9.17","0.00","0.0",,"36","29"
"USW00014739","BOSTON, MA US","2005-12-19","12.75","0.00","0.0",,"34","25"
"USW00014739","BOSTON, MA US","2005-12-20","13.42","0.00","0.0",,"35","22"
"USW00014739","BOSTON, MA US","2005-12-21","8.72","0.00","0.0",,"30","20"
"USW00014739","BOSTON, MA US","2005-12-22","11.41","0.00","0.0",,"33","25"
"USW00014739","BOSTON, MA US","2005-12-23","10.29","0.00","0.0",,"47","32"
"USW00014739","BOSTON, MA US","2005-12-24","6.49","0.00","0.0",,"51","35"
"USW00014739","BOSTON, MA US","2005-12-25","4.92","0.21","0.0",,"45","30"
"USW00014739","BOSTON, MA US","2005-12-26","8.05","0.77","0.0",,"47","33"
"USW00014739","BOSTON, MA US","2005-12-27","17.22","0.01","0.1",,"41","29"
"USW00014739","BOSTON, MA US","2005-12-28","6.71","0.00","0.0",,"42","27"
"USW00014739","BOSTON, MA US","2005-12-29","5.82","0.24","0.0",,"51","39"
"USW00014739","BOSTON, MA US","2005-12-30","14.99","0.00","0.0",,"47","28"
"USW00014739","BOSTON, MA US","2005-12-31","8.72","0.05","0.1",,"34","23"
"USW00014739","BOSTON, MA US","2006-01-01","7.61","0.07","1.0",,"34","22"
"USW00014739","BOSTON, MA US","2006-01-02","5.14","0.09","0.0",,"38","27"
"USW00014739","BOSTON, MA US","2006-01-03","21.03","0.26","0.0",,"39","28"
"USW00014739","BOSTON, MA US","2006-01-04","11.86","0.00","0.0",,"32","26"
"USW00014739","BOSTON, MA US","2006-01-05","6.71","0.21","0.3",,"39","29"
"USW00014739","BOSTON, MA US","2006-01-06","9.17","0.00","0.0",,"39","31"
"USW00014739","BOSTON, MA US","2006-01-07","11.86","0.00","0.0",,"32","24"
"USW00014739","BOSTON, MA US","2006-01-08","5.14","0.12","0.3",,"35","26"
"USW00014739","BOSTON, MA US","2006-01-09","8.50","0.00","0.0",,"48","30"
"USW00014739","BOSTON, MA US","2006-01-10","10.51","0.00","0.0",,"44","34"
"USW00014739","BOSTON, MA US","2006-01-11","11.63","0.05","0.0",,"55","34"
"USW00014739","BOSTON, MA US","2006-01-12","11.86","0.20","0.0",,"55","42"
"USW00014739","BOSTON, MA US","2006-01-13","8.05","0.00","0.0",,"55","35"
"USW00014739","BOSTON, MA US","2006-01-14","11.86","0.90","0.0",,"59","42"
"USW00014739","BOSTON, MA US","2006-01-15","22.37","0.39","0.0",,"41","11"
"USW00014739","BOSTON, MA US","2006-01-16","19.69","0.00","0.0",,"32","10"
"USW00014739","BOSTON, MA US","2006-01-17","10.51","0.00","0.0",,"37","24"
"USW00014739","BOSTON, MA US","2006-01-18","22.37","0.69","0.0",,"60","38"
"USW00014739","BOSTON, MA US","2006-01-19","14.76","0.00","0.0",,"43","34"
"USW00014739","BOSTON, MA US","2006-01-20","13.87","0.00","0.0",,"57","35"
"USW00014739","BOSTON, MA US","2006-01-21","17.45","0.00","0.0",,"60","37"
"USW00014739","BOSTON, MA US","2006-01-22","10.29","0.00","0.0",,"38","28"
"USW00014739","BOSTON, MA US","2006-01-23","10.51","0.79","4.4",,"35","31"
"USW00014739","BOSTON, MA US","2006-01-24","8.05","0.00","0.0",,"39","31"
"USW00014739","BOSTON, MA US","2006-01-25","8.05","0.31","1.1",,"42","32"
"USW00014739","BOSTON, MA US","2006-01-26","16.33","0.02","0.5",,"37","23"
"USW00014739","BOSTON, MA US","2006-01-27","14.99","0.00","0.0",,"38","21"
"USW00014739","BOSTON, MA US","2006-01-28","13.20","0.00","0.0",,"53","35"
"USW00014739","BOSTON, MA US","2006-01-29","6.93","0.34","0.0",,"47","36"
"USW00014739","BOSTON, MA US","2006-01-30","12.08","0.00","0.0",,"41","34"
"USW00014739","BOSTON, MA US","2006-01-31","17.45","0.16","0.5",,"40","28"
"USW00014739","BOSTON, MA US","2006-02-01","9.62","0.00","0.0",,"42","30"
"USW00014739","BOSTON, MA US","2006-02-02","6.49","0.00","0.0",,"45","31"
"USW00014739","BOSTON, MA US","2006-02-03","11.86","0.61","0.0",,"55","38"
"USW00014739","BOSTON, MA US","2006-02-04","10.07","0.45","0.0",,"49","39"
"USW00014739","BOSTON, MA US","2006-02-05","14.54","0.34","0.0",,"51","40"
"USW00014739","BOSTON, MA US","2006-02-06","18.79","0.00","0.0",,"40","33"
"USW00014739","BOSTON, MA US","2006-02-07","15.88","0.00","0.0",,"37","27"
"USW00014739","BOSTON, MA US","2006-02-08","10.74","0.00","0.0",,"35","23"
"USW00014739","BOSTON, MA US","2006-02-09","10.51","0.00","0.0",,"34","20"
"USW00014739","BOSTON, MA US","2006-02-10","11.41","0.00","0.0",,"29","16"
"USW00014739","BOSTON, MA US","2006-02-11","10.29","0.00","0.0",,"28","18"
"USW00014739","BOSTON, MA US","2006-02-12","23.04","0.98","17.5",,"28","16"
"USW00014739","BOSTON, MA US","2006-02-13","13.87","0.00","0.0",,"33","17"
"USW00014739","BOSTON, MA US","2006-02-14","13.87","0.00","0.0",,"40","27"
"USW00014739","BOSTON, MA US","2006-02-15","10.29","0.00","0.0",,"54","30"
"USW00014739","BOSTON, MA US","2006-02-16","6.71","0.00","0.0",,"54","34"
"USW00014739","BOSTON, MA US","2006-02-17","22.82","0.08","0.0",,"57","28"
"USW00014739","BOSTON, MA US","2006-02-18","18.79","0.00","0.0",,"32","11"
"USW00014739","BOSTON, MA US","2006-02-19","14.99","0.00","0.0",,"29","9"
"USW00014739","BOSTON, MA US","2006-02-20","11.86","0.00","0.0",,"34","20"
"USW00014739","BOSTON, MA US","2006-02-21","9.84","0.00","0.0",,"40","22"
"USW00014739","BOSTON, MA US","2006-02-22","8.95","0.00","0.0",,"41","28"
"USW00014739","BOSTON, MA US","2006-02-23","6.26","0.05","0.0",,"43","30"
"USW00014739","BOSTON, MA US","2006-02-24","18.79","0.00","0.0",,"37","24"
"USW00014739","BOSTON, MA US","2006-02-25","9.17","0.06","1.3",,"28","19"
"USW00014739","BOSTON, MA US","2006-02-26","17.00","0.07","1.2",,"23","13"
"USW00014739","BOSTON, MA US","2006-02-27","18.79","0.00","0.0",,"22","7"
"USW00014739","BOSTON, MA US","2006-02-28","16.55","0.00","0.0",,"28","16"
"USW00014739","BOSTON, MA US","2006-03-01","13.42","0.00","0.0",,"33","18"
"USW00014739","BOSTON, MA US","2006-03-02","10.29","0.00","0.0",,"35","23"
"USW00014739","BOSTON, MA US","2006-03-03","19.01","0.00","0.0",,"31","20"
"USW00014739","BOSTON, MA US","2006-03-04","17.67","0.00","0.0",,"40","20"
"USW00014739","BOSTON, MA US","2006-03-05","14.09","0.00","0.0",,"46","28"
"USW00014739","BOSTON, MA US","2006-03-06","9.17","0.00","0.0",,"38","26"
"USW00014739","BOSTON, MA US","2006-03-07","8.50","0.00","0.0",,"40","26"
"USW00014739","BOSTON, MA US","2006-03-08","9.84","0.00","0.0",,"38","27"
"USW00014739","BOSTON, MA US","2006-03-09","8.28","0.00","0.0",,"42","34"
"USW00014739","BOSTON, MA US","2006-03-10","12.97","0.00","0.0",,"66","38"
"USW00014739","BOSTON, MA US","2006-03-11","12.75","0.00","0.0",,"59","43"
"USW00014739","BOSTON, MA US","2006-03-12","9.62","0.00","0.0",,"57","35"
"USW00014739","BOSTON, MA US","2006-03-13","6.26","0.30","0.0",,"53","40"
"USW00014739","BOSTON, MA US","2006-03-14","12.53","0.25","0.0",,"58","36"
"USW00014739","BOSTON, MA US","2006-03-15","19.91","0.00","0.0",,"41","32"
"USW00014739","BOSTON, MA US","2006-03-16","15.66","0.00","0.0",,"43","30"
"USW00014739","BOSTON, MA US","2006-03-17","13.65","0.00","0.0",,"41","24"
"USW00014739","BOSTON, MA US","2006-03-18","13.87","0.00","0.0",,"38","22"
"USW00014739","BOSTON, MA US","2006-03-19","10.96","0.00","0.0",,"36","24"
"USW00014739","BOSTON, MA US","2006-03-20","16.55","0.00","0.0",,"34","22"
"USW00014739","BOSTON, MA US","2006-03-21","11.86","0.00","0.0",,"47","23"
"USW00014739","BOSTON, MA US","2006-03-22","12.08","0.00","0.0",,"42","31"
"USW00014739","BOSTON, MA US","2006-03-23","10.51","0.00","0.0",,"56","33"
"USW00014739","BOSTON, MA US","2006-03-24","7.83","0.00","0.0",,"45","36"
"USW00014739","BOSTON, MA US","2006-03-25","12.30","0.01","0.0",,"42","36"
"USW00014739","BOSTON, MA US","2006-03-26","10.96","0.00","0.0",,"50","36"
"USW00014739","BOSTON, MA US","2006-03-27","12.53","0.00","0.0",,"57","37"
"USW00014739","BOSTON, MA US","2006-03-28","8.95","0.00","0.0",,"50","36"
"USW00014739","BOSTON, MA US","2006-03-29","9.62","0.00","0.0",,"55","34"
"USW00014739","BOSTON, MA US","2006-03-30","9.62","0.00","0.0",,"59","43"
"USW00014739","BOSTON, MA US","2006-03-31","12.75","0.00","0.0",,"73","40"
"USW00014739","BOSTON, MA US","2006-04-01","14.32","0.06","0.0",,"70","49"
"USW00014739","BOSTON, MA US","2006-04-02","17.00","0.00","0.0",,"64","46"
"USW00014739","BOSTON, MA US","2006-04-03","11.18","0.05","0.0",,"52","39"
"USW00014739","BOSTON, MA US","2006-04-04","19.69","0.36","0.0",,"51","37"
"USW00014739","BOSTON, MA US","2006-04-05","10.07","0.20","0.0",,"39","33"
"USW00014739","BOSTON, MA US","2006-04-06","13.42","0.00","0.0",,"53","34"
"USW00014739","BOSTON, MA US","2006-04-07","14.54","0.11","0.0",,"61","37"
"USW00014739","BOSTON, MA US","2006-04-08","10.96","0.12","0.0",,"53","38"
"USW00014739","BOSTON, MA US","2006-04-09","9.84","0.00","0.0",,"44","35"
"USW00014739","BOSTON, MA US","2006-04-10","10.51","0.00","0.0",,"57","37"
"USW00014739","BOSTON, MA US","2006-04-11","7.61","0.00","0.0",,"58","39"
"USW00014739","BOSTON, MA US","2006-04-12","12.30","0.00","0.0",,"69","41"
"USW00014739","BOSTON, MA US","2006-04-13","14.32","0.01","0.0",,"69","54"
"USW00014739","BOSTON, MA US","2006-04-14","9.17","0.03","0.0",,"68","45"
"USW00014739","BOSTON, MA US","2006-04-15","10.51","0.00","0.0",,"77","47"
"USW00014739","BOSTON, MA US","2006-04-16","17.00","0.00","0.0",,"59","46"
"USW00014739","BOSTON, MA US","2006-04-17","10.51","0.01","0.0",,"53","43"
"USW00014739","BOSTON, MA US","2006-04-18","10.51","0.01","0.0",,"64","46"
"USW00014739","BOSTON, MA US","2006-04-19","14.99","0.00","0.0",,"73","49"
"USW00014739","BOSTON, MA US","2006-04-20","10.51","0.00","0.0",,"64","45"
"USW00014739","BOSTON, MA US","2006-04-21","11.41","0.00","0.0",,"49","43"
"USW00014739","BOSTON, MA US","2006-04-22","10.29","0.11","0.0",,"48","39"
"USW00014739","BOSTON, MA US","2006-04-23","15.21","0.61","0.0",,"48","43"
"USW00014739","BOSTON, MA US","2006-04-24","7.38","0.13","0.0",,"48","44"
"USW00014739","BOSTON, MA US","2006-04-25","13.65","0.02","0.0",,"70","43"
"USW00014739","BOSTON, MA US","2006-04-26","14.09","0.00","0.0",,"60","38"
"USW00014739","BOSTON, MA US","2006-04-27","10.96","0.00","0.0",,"55","43"
"USW00014739","BOSTON, MA US","2006-04-28","10.07","0.00","0.0",,"50","40"
"USW00014739","BOSTON, MA US","2006-04-29","10.74","0.00","0.0",,"55","39"
"USW00014739","BOSTON, MA US","2006-04-30","8.50","0.00","0.0",,"56","40"
"USW00014739","BOSTON, MA US","2006-05-01","17.90","0.01","0.0",,"55","44"
"USW00014739","BOSTON, MA US","2006-05-02","18.34","0.91","0.0",,"47","44"
"USW00014739","BOSTON, MA US","2006-05-03","12.53","0.26","0.0",,"54","45"
"USW00014739","BOSTON, MA US","2006-05-04","8.50","0.00","0.0",,"71","53"
"USW00014739","BOSTON, MA US","2006-05-05","8.28","0.00","0.0",,"80","55"
"USW00014739","BOSTON, MA US","2006-05-06","9.62","0.00","0.0",,"68","54"
"USW00014739","BOSTON, MA US","2006-05-07","10.96","0.00","0.0",,"61","46"
"USW00014739","BOSTON, MA US","2006-05-08","8.50","0.00","0.0",,"58","46"
"USW00014739","BOSTON, MA US","2006-05-09","20.58","0.96","0.0",,"54","47"
"USW00014739","BOSTON, MA US","2006-05-10","14.32","0.55","0.0",,"50","47"
"USW00014739","BOSTON, MA US","2006-05-11","9.62","0.08","0.0",,"52","47"
"USW00014739","BOSTON, MA US","2006-05-12","13.20","0.37","0.0",,"51","48"
"USW00014739","BOSTON, MA US","2006-05-13","14.99","3.84","0.0",,"50","46"
"USW00014739","BOSTON, MA US","2006-05-14","14.76","3.77","0.0",,"49","46"
"USW00014739","BOSTON, MA US","2006-05-15","11.41","0.36","0.0",,"50","47"
"USW00014739","BOSTON, MA US","2006-05-16","10.51","0.52","0.0",,"56","48"
"USW00014739","BOSTON, MA US","2006-05-17","12.97","0.00","0.0",,"69","50"
"USW00014739","BOSTON, MA US","2006-05-18","12.75","0.00","0.0",,"76","52"
"USW00014739","BOSTON, MA US","2006-05-19","12.97","0.47","0.0",,"65","52"
"USW00014739","BOSTON, MA US","2006-05-20","16.11","0.00","0.0",,"68","50"
"USW00014739","BOSTON, MA US","2006-05-21","15.21","0.11","0.0",,"68","45"
"USW00014739","BOSTON, MA US","2006-05-22","17.00","0.00","0.0",,"66","45"
"USW00014739","BOSTON, MA US","2006-05-23","14.99","0.00","0.0",,"63","46"
"USW00014739","BOSTON, MA US","2006-05-24","9.84","0.00","0.0",,"68","51"
"USW00014739","BOSTON, MA US","2006-05-25","9.17","0.00","0.0",,"77","47"
"USW00014739","BOSTON, MA US","2006-05-26","6.71","0.27","0.0",,"78","58"
"USW00014739","BOSTON, MA US","2006-05-27","4.92","0.00","0.0",,"74","60"
"USW00014739","BOSTON, MA US","2006-05-28","7.83","0.00","0.0",,"72","62"
"USW00014739","BOSTON, MA US","2006-05-29","6.93","0.00","0.0",,"84","62"
"USW00014739","BOSTON, MA US","2006-05-30","11.18","0.00","0.0",,"70","55"
"USW00014739","BOSTON, MA US","2006-05-31","8.95","0.00","0.0",,"79","54"
"USW00014739","BOSTON, MA US","2006-06-01","10.29","0.12","0.0",,"89","64"
"USW00014739","BOSTON, MA US","2006-06-02","7.83","0.53","0.0",,"71","59"
"USW00014739","BOSTON, MA US","2006-06-03","12.30","1.91","0.0",,"59","52"
"USW00014739","BOSTON, MA US","2006-06-04","12.30","0.30","0.0",,"61","52"
"USW00014739","BOSTON, MA US","2006-06-05","6.26","0.00","0.0",,"70","57"
"USW00014739","BOSTON, MA US","2006-06-06","7.61","0.00","0.0",,"65","56"
